Date,MaxTemp,MinTemp,AvgTemp,DepartureTemp,HDD,CDD,Precip,NewSnow,SnowDepth
2019-04-27,50,41,45.5,-4.9,19,0,1.51,0,0
2019-04-28,57,32,44.5,-6.2,20,0,0,0,0
2019-04-29,57,27,42,-9,23,0,0,0,0
2019-04-30,56,40,48,-3.4,17,0,0.11,0,0
2019-05-01,53,35,44,-7.7,21,0,0,0,0
2019-05-02,54,43,48.5,-3.5,16,0,0.27,0,0
2019-05-03,47,43,45,-7.4,20,0,0.15,0,0
2019-05-04,61,44,52.5,-0.2,12,0,0.16,0,0
2019-05-05,60,47,53.5,0.5,11,0,0,0,0
2019-05-06,62,43,52.5,-0.8,12,0,0,0,0
2019-05-07,69,36,52.5,-1.1,12,0,0,0,0
2019-05-08,69,39,54,0.1,11,0,0.08,0,0
2019-05-09,63,31,47,-7.2,18,0,0.01,0,0
2019-05-10,56,44,50,-4.5,15,0,0.15,0,0
2019-05-11,64,48,56,1.2,9,0,0.04,0,0
2019-05-12,62,44,53,-2.1,12,0,0,0,0
2019-05-13,52,42,47,-8.3,18,0,0,0,0
2019-05-14,50,37,43.5,-12.1,21,0,0.65,0,0
2019-05-15,54,42,48,-7.9,17,0,T,0,0
2019-05-16,61,45,53,-3.2,12,0,0.01,0,0
2019-05-17,65,41,53,-3.5,12,0,0.22,0,0
2019-05-18,70,50,60,3.3,5,0,0.02,0,0
2019-05-19,73,46,59.5,2.5,5,0,0,0,0
2019-05-20,83,58,70.5,13.2,0,6,0.01,0,0
2019-05-21,82,54,68,10.4,0,3,0.02,0,0
2019-05-22,66,43,54.5,-3.3,10,0,0,0,0
2019-05-23,73,44,58.5,0.4,6,0,0,0,0
2019-05-24,68,50,59,0.6,6,0,0.3,0,0
2019-05-25,70,41,55.5,-3.2,9,0,0,0,0
2019-05-26,86,52,69,10,0,4,0.01,0,0
2019-05-27,84,50,67,7.7,0,2,0,0,0
2019-05-28,70,43,56.5,-3.1,8,0,0.71,0,0
2019-05-29,53,45,49,-10.9,16,0,T,0,0
2019-05-30,63,44,53.5,-6.7,11,0,0,0,0
2019-05-31,73,55,64,3.5,1,0,0,0,0
2019-06-01,72,44,58,-2.8,7,0,0,0,0
2019-06-02,65,50,57.5,-3.6,7,0,0.04,0,0
2019-06-03,68,45,56.5,-4.9,8,0,0.32,0,0
2019-06-04,67,42,54.5,-7.2,10,0,0.01,0,0
2019-06-05,74,49,61.5,-0.5,3,0,0.03,0,0
2019-06-06,74,55,64.5,2.2,0,0,1.74,0,0
2019-06-07,77,48,62.5,-0.1,2,0,0.01,0,0
2019-06-08,75,48,61.5,-1.5,3,0,0,0,0
2019-06-09,78,46,62,-1.3,3,0,0,0,0
2019-06-10,80,49,64.5,0.9,0,0,0,0,0
2019-06-11,72,60,66,2.1,0,1,0.75,0,0
2019-06-12,76,44,60,-4.3,5,0,0,0,0
2019-06-13,71,48,59.5,-5.1,5,0,0.35,0,0
2019-06-14,72,47,59.5,-5.4,5,0,0.08,0,0
2019-06-15,80,47,63.5,-1.7,1,0,0,0,0
2019-06-16,74,61,67.5,2,0,3,0.22,0,0
2019-06-17,79,60,69.5,3.7,0,5,0.03,0,0
2019-06-18,79,55,67,0.9,0,2,0,0,0
2019-06-19,75,58,66.5,0.1,0,2,0,0,0
2019-06-20,69,59,64,-2.7,1,0,0.29,0,0
2019-06-21,70,57,63.5,-3.5,1,0,0.05,0,0
2019-06-22,78,56,67,-0.3,0,2,0,0,0
2019-06-23,83,52,67.5,-0.1,0,3,0,0,0
2019-06-24,82,50,66,-1.9,0,1,0,0,0
2019-06-25,67,50,58.5,-9.6,6,0,0.07,0,0
2019-06-26,79,61,70,1.6,0,5,0.26,0,0
2019-06-27,76,56,66,-2.6,0,1,0.01,0,0
2019-06-28,88,57,72.5,3.6,0,8,0,0,0
2019-06-29,88,65,76.5,7.4,0,12,0.04,0,0
2019-06-30,80,60,70,0.7,0,5,0.09,0,0
2019-07-01,82,54,68,-1.5,0,3,0.01,0,0
2019-07-02,87,61,74,4.3,0,9,0,0,0
2019-07-03,87,56,71.5,1.6,0,7,0,0,0
2019-07-04,88,62,75,5,0,10,0,0,0
2019-07-05,90,59,74.5,4.3,0,10,0,0,0
2019-07-06,92,68,80,9.6,0,15,0.1,0,0
2019-07-07,77,63,70,-0.5,0,5,0,0,0
2019-07-08,81,68,74.5,3.9,0,10,0,0,0
2019-07-09,86,51,68.5,-2.2,0,4,0,0,0
2019-07-10,89,57,73,2.2,0,8,0,0,0
2019-07-11,80,60,70,-0.9,0,5,0,0,0
2019-07-12,81,66,73.5,2.5,0,9,0.92,0,0
2019-07-13,85,60,72.5,1.4,0,8,1.7,0,0
2019-07-14,85,63,74,2.9,0,9,0,0,0
2019-07-15,85,60,72.5,1.3,0,8,0,0,0
2019-07-16,85,54,69.5,-1.7,0,5,0,0,0
2019-07-17,86,65,75.5,4.3,0,11,0,0,0
2019-07-18,85,67,76,4.7,0,11,0.04,0,0
2019-07-19,89,57,73,1.7,0,8,0,0,0
2019-07-20,95,75,85,13.7,0,20,0,0,0
2019-07-21,94,76,85,13.7,0,20,0,0,0
2019-07-22,92,63,77.5,6.2,0,13,0.09,0,0
2019-07-23,72,58,65,-6.2,0,0,1.84,0,0
2019-07-24,79,60,69.5,-1.7,0,5,0,0,0
2019-07-25,78,55,66.5,-4.7,0,2,0,0,0
2019-07-26,83,54,68.5,-2.7,0,4,0,0,0
2019-07-27,81,58,69.5,-1.6,0,5,0,0,0
2019-07-28,90,57,73.5,2.4,0,9,0,0,0
2019-07-29,89,64,76.5,5.5,0,12,0,0,0
2019-07-30,93,64,78.5,7.5,0,14,0,0,0
2019-07-31,92,66,79,8.1,0,14,0.02,0,0
2019-08-01,86,63,74.5,3.7,0,10,0,0,0
2019-08-02,85,53,69,-1.8,0,4,0,0,0
2019-08-03,83,56,69.5,-1.2,0,5,0.03,0,0
2019-08-04,82,60,71,0.4,0,6,0,0,0
2019-08-05,82,48,65,-5.5,0,0,0,0,0
2019-08-06,82,51,66.5,-4,0,2,0,0,0
2019-08-07,85,64,74.5,4.1,0,10,0.49,0,0
2019-08-08,86,66,76,5.7,0,11,0.96,0,0
2019-08-09,85,59,72,1.8,0,7,0.51,0,0
2019-08-10,82,54,68,-2.1,0,3,0.09,0,0
2019-08-11,77,50,63.5,-6.5,1,0,0,0,0
2019-08-12,84,53,68.5,-1.4,0,4,0,0,0
2019-08-13,83,64,73.5,3.7,0,9,0,0,0
2019-08-14,83,60,71.5,1.8,0,7,0.9,0,0
2019-08-15,77,54,65.5,-4.1,0,1,0.01,0,0
2019-08-16,77,60,68.5,-1,0,4,0.01,0,0
2019-08-17,72,64,68,-1.3,0,3,0,0,0
2019-08-18,85,64,74.5,5.3,0,10,0.31,0,0
2019-08-19,90,64,77,7.9,0,12,0.65,0,0
2019-08-20,84,61,72.5,3.6,0,8,0.01,0,0
2019-08-21,81,57,69,0.2,0,4,0.12,0,0
2019-08-22,88,63,75.5,6.9,0,11,0.03,0,0
2019-08-23,86,64,75,6.5,0,10,0,0,0
2019-08-24,75,49,62,-6.3,3,0,0,0,0
2019-08-25,70,58,64,-4.1,1,0,0,0,0
2019-08-26,73,46,59.5,-8.4,5,0,0,0,0
2019-08-27,78,43,60.5,-7.2,4,0,0,0,0
2019-08-28,75,54,64.5,-3,0,0,0,0,0
2019-08-29,83,62,72.5,5.2,0,8,2.48,0,0
2019-08-30,84,51,67.5,0.4,0,3,0,0,0
2019-08-31,82,51,66.5,-0.4,0,2,0,0,0
2019-09-01,73,46,59.5,-7.1,5,0,0,0,0
2019-09-02,67,54,60.5,-5.9,4,0,0.04,0,0
2019-09-03,77,54,65.5,-0.6,0,1,0.1,0,0
2019-09-04,77,56,66.5,0.6,0,2,0.01,0,0
2019-09-05,78,51,64.5,-1.1,0,0,0,0,0
2019-09-06,71,49,60,-5.3,5,0,0,0,0
2019-09-07,68,52,60,-5,5,0,0.21,0,0
2019-09-08,72,51,61.5,-3.2,3,0,0,0,0
2019-09-09,70,44,57,-7.4,8,0,0,0,0
2019-09-10,67,49,58,-6.1,7,0,0,0,0
2019-09-11,84,63,73.5,9.8,0,9,0.03,0,0
2019-09-12,84,44,64,0.6,1,0,0.05,0,0
2019-09-13,64,46,55,-8,10,0,0,0,0
2019-09-14,63,38,50.5,-12.2,14,0,0.04,0,0
2019-09-15,77,57,67,4.7,0,2,0,0,0
2019-09-16,73,51,62,0.1,3,0,0,0,0
2019-09-17,69,44,56.5,-5,8,0,0,0,0
2019-09-18,64,43,53.5,-7.6,11,0,0,0,0
2019-09-19,68,35,51.5,-9.2,13,0,0,0,0
2019-09-20,79,35,57,-3.3,8,0,0,0,0
2019-09-21,82,49,65.5,5.6,0,1,0,0,0
2019-09-22,85,50,67.5,8,0,3,0,0,0
2019-09-23,89,61,75,15.9,0,10,0,0,0
2019-09-24,83,60,71.5,12.8,0,7,0.01,0,0
2019-09-25,74,46,60,1.7,5,0,0,0,0
2019-09-26,79,44,61.5,3.6,3,0,0,0,0
2019-09-27,71,47,59,1.6,6,0,0.21,0,0
2019-09-28,79,44,61.5,4.5,3,0,0.23,0,0
2019-09-29,78,57,67.5,10.9,0,3,0,0,0
2019-09-30,61,38,49.5,-6.7,15,0,0,0,0
2019-10-01,65,51,58,2.2,7,0,0,0,0
2019-10-02,69,59,64,8.7,1,0,0.29,0,0
2019-10-03,59,40,49.5,-5.4,15,0,0.1,0,0
2019-10-04,58,45,51.5,-3,13,0,0.08,0,0
2019-10-05,59,26,42.5,-11.6,22,0,0,0,0
2019-10-06,61,26,43.5,-10.2,21,0,0,0,0
2019-10-07,75,60,67.5,14.3,0,3,T,0,0
2019-10-08,69,52,60.5,7.7,4,0,0.72,0,0
2019-10-09,55,47,51,-1.4,14,0,0.01,0,0
2019-10-10,54,46,50,-2,15,0,0,0,0
2019-10-11,58,49,53.5,1.9,11,0,0,0,0
2019-10-12,58,49,53.5,2.3,11,0,T,0,0
2019-10-13,66,43,54.5,3.6,10,0,0,0,0
2019-10-14,64,45,54.5,4,10,0,T,0,0
2019-10-15,60,43,51.5,1.4,13,0,0,0,0
2019-10-16,60,29,44.5,-5.2,20,0,0,0,0
2019-10-17,58,43,50.5,1.2,14,0,1.81,0,0
2019-10-18,55,44,49.5,0.5,15,0,0,0,0
2019-10-19,57,33,45,-3.6,20,0,0,0,0
2019-10-20,56,31,43.5,-4.7,21,0,0,0,0
2019-10-21,64,44,54,6.1,11,0,0,0,0
2019-10-22,57,40,48.5,1,16,0,0,0,0
2019-10-23,65,51,58,10.8,7,0,1.06,0,0
2019-10-24,65,33,49,2.2,16,0,0,0,0
2019-10-25,65,44,54.5,8,10,0,0,0,0
2019-10-26,57,44,50.5,4.4,14,0,0,0,0
2019-10-27,53,34,43.5,-2.3,21,0,0.94,0,0
2019-10-28,51,45,48,2.6,17,0,0.31,0,0
2019-10-29,51,46,48.5,3.4,16,0,0,0,0
2019-10-30,61,46,53.5,8.7,11,0,0,0,0
2019-10-31,67,55,61,16.6,4,0,0.61,0,0
2020-03-01,30,12,21,-8.6,44,0,0,0,0
2020-03-02,46,12,29,-0.9,36,0,0,0,0
2020-03-03,62,30,46,15.8,19,0,0.01,0,0
2020-03-04,54,41,47.5,17.1,17,0,0.07,0,0
2020-03-05,49,33,41,10.3,24,0,0,0,0
2020-03-06,45,22,33.5,2.5,31,0,0,0,0
2020-03-07,44,26,35,3.7,30,0,0,0,0
2020-03-08,51,25,38,6.4,27,0,0,0,0
2020-03-09,69,27,48,16.1,17,0,0,0,0
2020-03-10,70,37,53.5,21.3,11,0,0.01,0,0
2020-03-11,56,36,46,13.5,19,0,0,0,0
2020-03-12,46,24,35,2.2,30,0,0,0,0
2020-03-13,54,38,46,12.8,19,0,0.55,0,0
2020-03-14,51,30,40.5,7,24,0,0,0,0
2020-03-15,49,28,38.5,4.7,26,0,0,0,0
2020-03-16,42,13,27.5,-6.6,37,0,0,0,0
2020-03-17,41,22,31.5,-3,33,0,T,T,0
2020-03-18,51,25,38,3.2,27,0,0,0,0
2020-03-19,48,37,42.5,7.4,22,0,0,0,0
2020-03-20,62,36,49,13.5,16,0,0.56,0,0
2020-03-21,56,33,44.5,8.7,20,0,0,0,0
2020-03-22,45,17,31,-5.2,34,0,0,0,0
2020-03-23,37,17,27,-9.6,38,0,0,0,0
2020-03-24,48,30,39,2.1,26,0,0.84,2.8,2
2020-03-25,47,25,36,-1.3,29,0,0,0,0
2020-03-26,51,28,39.5,1.8,25,0,0,0,0
2020-03-27,57,33,45,7,20,0,0,0,0
2020-03-28,56,25,40.5,2.1,24,0,0,0,0
2020-03-29,46,38,42,3.2,23,0,0,0,0
2020-03-30,40,35,37.5,-1.7,27,0,1.03,T,0
2020-03-31,44,32,38,-1.6,27,0,0,0,0
2020-04-01,44,28,36,-4,29,0,0,0,0
2020-04-02,44,38,41,0.6,24,0,0.64,0,0
2020-04-03,45,40,42.5,1.7,22,0,0.43,0,0
2020-04-04,49,40,44.5,3.3,20,0,0,0,0
2020-04-05,54,39,46.5,4.9,18,0,0,0,0
2020-04-06,58,39,48.5,6.5,16,0,0,0,0
2020-04-07,61,27,44,1.6,21,0,0,0,0
2020-04-08,57,36,46.5,3.6,18,0,0,0,0
2020-04-09,50,32,41,-2.3,24,0,1.02,0,0
2020-04-10,45,32,38.5,-5.2,26,0,0.13,0,0
2020-04-11,49,38,43.5,-0.6,21,0,T,0,0
2020-04-12,60,23,41.5,-3,23,0,0,0,0
2020-04-13,58,44,51,6.1,14,0,1.1,0,0
2020-04-14,57,45,51,5.7,14,0,0.29,0,0
2020-04-15,55,41,48,2.3,17,0,0,0,0
2020-04-16,48,32,40,-6.1,25,0,0,0,0
2020-04-17,49,22,35.5,-11,29,0,0,0,0
2020-04-18,48,32,40,-6.9,25,0,0.19,T,0
2020-04-19,62,26,44,-3.3,21,0,0,0,0
2020-04-20,61,44,52.5,4.8,12,0,0,0,0
2020-04-21,52,23,37.5,-10.6,27,0,0.33,0,0
2020-04-22,49,26,37.5,-11,27,0,0.05,0,0
2020-04-23,55,23,39,-9.9,26,0,0,0,0
2020-04-24,54,38,46,-3.3,19,0,T,0,0
2020-04-25,58,33,45.5,-4.1,19,0,0,0,0
2020-04-26,55,32,43.5,-6.5,21,0,0,0,0
2020-04-27,47,38,42.5,-7.9,22,0,0.7,0,0
2020-04-28,50,37,43.5,-7.2,21,0,0.1,0,0
2020-04-29,54,29,41.5,-9.5,23,0,0,0,0
2020-04-30,49,43,46,-5.4,19,0,0.07,0,0
2020-05-01,63,43,53,1.3,12,0,0.88,0,0
2020-05-02,67,44,55.5,3.5,9,0,0,0,0
2020-05-03,79,47,63,10.6,2,0,0,0,0
2020-05-04,76,50,63,10.3,2,0,0,0,0
2020-05-05,59,44,51.5,-1.5,13,0,0,0,0
2020-05-06,56,28,42,-11.3,23,0,0,0,0
2020-05-07,63,40,51.5,-2.1,13,0,T,0,0
2020-05-08,59,42,50.5,-3.4,14,0,0,0,0
2020-05-09,58,33,45.5,-8.7,19,0,0.23,T,0
2020-05-10,57,29,43,-11.5,22,0,0,0,0
2020-05-11,61,35,48,-6.8,17,0,0.08,0,0
2020-05-12,57,40,48.5,-6.6,16,0,0.17,0,0
2020-05-13,58,34,46,-9.3,19,0,0,0,0
2020-05-14,69,40,54.5,-1.1,10,0,0,0,0
2020-05-15,69,50,59.5,3.6,5,0,0,0,0
2020-05-16,66,50,58,1.8,7,0,0.32,0,0
2020-05-17,68,46,57,0.5,8,0,0,0,0
2020-05-18,64,46,55,-1.7,10,0,0,0,0
2020-05-19,63,44,53.5,-3.5,11,0,0,0,0
2020-05-20,65,35,50,-7.3,15,0,0,0,0
2020-05-21,80,34,57,-0.6,8,0,0,0,0
2020-05-22,86,45,65.5,7.7,0,1,0,0,0
2020-05-23,82,51,66.5,8.4,0,2,0,0,0
2020-05-24,61,39,50,-8.4,15,0,0,0,0
2020-05-25,58,40,49,-9.7,16,0,0,0,0
2020-05-26,77,51,64,5,1,0,0,0,0
2020-05-27,90,53,71.5,12.2,0,7,0,0,0
2020-05-28,83,64,73.5,13.9,0,9,0,0,0
2020-05-29,84,70,77,17.1,0,12,0,0,0
2020-05-30,80,67,73.5,13.3,0,9,0,0,0
2020-05-31,74,55,64.5,4,0,0,0.09,0,0
2020-06-01,61,35,48,-12.8,17,0,0,0,0
2020-06-02,66,37,51.5,-9.6,13,0,0,0,0
2020-06-03,72,53,62.5,1.1,2,0,0,0,0
2020-06-04,89,49,69,7.3,0,4,0.17,0,0
2020-06-05,84,64,74,12,0,9,0,0,0
2020-06-06,86,64,75,12.7,0,10,0,0,0
2020-06-07,73,55,64,1.4,1,0,0.18,0,0
2020-06-08,75,44,59.5,-3.5,5,0,0,0,0
2020-06-09,75,51,63,-0.3,2,0,0,0,0
2020-06-10,69,55,62,-1.6,3,0,0,0,0
2020-06-11,73,56,64.5,0.6,0,0,0.18,0,0
2020-06-12,83,57,70,5.7,0,5,0,0,0
2020-06-13,77,49,63,-1.6,2,0,0,0,0
2020-06-14,68,50,59,-5.9,6,0,0,0,0
2020-06-15,70,48,59,-6.2,6,0,0,0,0
2020-06-16,77,45,61,-4.5,4,0,0,0,0
2020-06-17,81,44,62.5,-3.3,2,0,0,0,0
2020-06-18,91,48,69.5,3.4,0,5,0,0,0
2020-06-19,91,64,77.5,11.1,0,13,0,0,0
2020-06-20,92,64,78,11.3,0,13,0,0,0
2020-06-21,86,63,74.5,7.5,0,10,0,0,0
2020-06-22,79,63,71,3.7,0,6,0,0,0
2020-06-23,85,62,73.5,5.9,0,9,0,0,0
2020-06-24,83,67,75,7.1,0,10,0,0,0
2020-06-25,83,53,68,-0.1,0,3,0.43,0,0
2020-06-26,86,54,70,1.6,0,5,0,0,0
2020-06-27,81,53,67,-1.6,0,2,0,0,0
2020-06-28,83,57,70,1.1,0,5,0,0,0
2020-06-29,70,61,65.5,-3.6,0,1,0.25,0,0
2020-06-30,69,61,65,-4.3,0,0,0.96,0,0
2020-07-01,75,62,68.5,-1,0,4,1.61,0,0
2020-07-02,90,60,75,5.3,0,10,0,0,0
2020-07-03,86,64,75,5.1,0,10,0,0,0
2020-07-04,79,60,69.5,-0.5,0,5,T,0,0
2020-07-05,77,61,69,-1.2,0,4,0,0,0
2020-07-06,76,62,69,-1.4,0,4,0,0,0
2020-07-07,77,54,65.5,-5,0,1,0.03,0,0
2020-07-08,84,65,74.5,3.9,0,10,0.05,0,0
2020-07-09,85,65,75,4.3,0,10,0.05,0,0
2020-07-10,84,66,75,4.2,0,10,0,0,0
2020-07-11,86,69,77.5,6.6,0,13,0.11,0,0
2020-07-12,87,71,79,8,0,14,0,0,0
2020-07-13,84,66,75,3.9,0,10,0,0,0
2020-07-14,77,64,70.5,-0.6,0,6,0.31,0,0
2020-07-15,69,61,65,-6.2,0,0,0.03,0,0
2020-07-16,67,53,60,-11.2,5,0,0,0,0
2020-07-17,69,57,63,-8.2,2,0,0,0,0
2020-07-18,90,56,73,1.7,0,8,0,0,0
2020-07-19,88,59,73.5,2.2,0,9,0,0,0
2020-07-20,94,72,83,11.7,0,18,0,0,0
2020-07-21,88,61,74.5,3.2,0,10,0,0,0
2020-07-22,82,63,72.5,1.2,0,8,0,0,0
2020-07-23,86,63,74.5,3.3,0,10,0.57,0,0
2020-07-24,83,64,73.5,2.3,0,9,0.03,0,0
2020-07-25,86,58,72,0.8,0,7,0,0,0
2020-07-26,90,64,77,5.8,0,12,0,0,0
2020-07-27,95,67,81,9.9,0,16,0,0,0
2020-07-28,89,55,72,0.9,0,7,0,0,0
2020-07-29,90,54,72,1,0,7,0,0,0
2020-07-30,89,60,74.5,3.5,0,10,0,0,0
2020-07-31,84,57,70.5,-0.4,0,6,0,0,0
2020-08-01,84,61,72.5,1.7,0,8,0,0,0
2020-08-02,82,60,71,0.2,0,6,0,0,0
2020-08-03,89,72,80.5,9.8,0,16,0,0,0
2020-08-04,82,66,74,3.4,0,9,0,0,0
2020-08-05,89,63,76,5.5,0,11,0,0,0
2020-08-06,83,54,68.5,-2,0,4,0,0,0
2020-08-07,81,52,66.5,-3.9,0,2,0,0,0
2020-08-08,83,60,71.5,1.2,0,7,0.09,0,0
2020-08-09,92,58,75,4.8,0,10,0,0,0
2020-08-10,93,66,79.5,9.4,0,15,0.02,0,0
2020-08-11,96,66,81,11,0,16,0,0,0
2020-08-12,92,72,82,12.1,0,17,0,0,0
2020-08-13,87,60,73.5,3.7,0,9,0,0,0
2020-08-14,83,58,70.5,0.8,0,6,0,0,0
2020-08-15,77,62,69.5,-0.1,0,5,T,0,0
2020-08-16,68,55,61.5,-8,3,0,0,0,0
2020-08-17,76,60,68,-1.3,0,3,0.02,0,0
2020-08-18,85,60,72.5,3.3,0,8,T,0,0
2020-08-19,80,51,65.5,-3.6,0,1,0.02,0,0
2020-08-20,79,46,62.5,-6.4,2,0,0,0,0
2020-08-21,91,49,70,1.2,0,5,0,0,0
2020-08-22,79,60,69.5,0.9,0,5,0,0,0
2020-08-23,86,56,71,2.5,0,6,0.19,0,0
2020-08-24,93,61,77,8.7,0,12,0,0,0
2020-08-25,89,61,75,6.9,0,10,T,0,0
2020-08-26,73,57,65,-2.9,0,0,0,0,0
2020-08-27,67,47,57,-10.7,8,0,0,0,0
2020-08-28,82,53,67.5,0,0,3,0,0,0
2020-08-29,75,55,65,-2.3,0,0,0.47,0,0
2020-08-30,71,58,64.5,-2.6,0,0,0,0,0
2020-08-31,73,44,58.5,-8.4,6,0,0,0,0
2020-09-01,76,48,62,-4.6,3,0,0,0,0
2020-09-02,73,55,64,-2.4,1,0,0.1,0,0
2020-09-03,75,63,69,2.9,0,4,0,0,0
2020-09-04,84,56,70,4.1,0,5,0,0,0
2020-09-05,77,46,61.5,-4.1,3,0,0,0,0
2020-09-06,80,52,66,0.7,0,1,T,0,0
2020-09-07,81,53,67,2,0,2,0,0,0
2020-09-08,87,53,70,5.3,0,5,0,0,0
2020-09-09,82,58,70,5.6,0,5,0,0,0
2020-09-10,82,61,71.5,7.4,0,7,0.28,0,0
2020-09-11,73,59,66,2.3,0,1,0,0,0
2020-09-12,67,43,55,-8.4,10,0,0,0,0
2020-09-13,70,42,56,-7,9,0,0,0,0
2020-09-14,73,57,65,2.3,0,0,0,0,0
2020-09-15,64,35,49.5,-12.8,15,0,0,0,0
2020-09-16,74,40,57,-4.9,8,0,0,0,0
2020-09-17,79,49,64,2.5,1,0,0,0,0
2020-09-18,67,52,59.5,-1.6,5,0,0,0,0
2020-09-19,62,35,48.5,-12.2,16,0,0,0,0
2020-09-20,59,28,43.5,-16.8,21,0,0,0,0
2020-09-21,64,31,47.5,-12.4,17,0,0,0,0
2020-09-22,65,38,51.5,-8,13,0,0,0,0
2020-09-23,77,51,64,4.9,1,0,0,0,0
2020-09-24,81,48,64.5,5.8,0,0,0,0,0
2020-09-25,72,51,61.5,3.2,3,0,0,0,0
2020-09-26,74,53,63.5,5.6,1,0,0,0,0
2020-09-27,76,53,64.5,7.1,0,0,0,0,0
2020-09-28,79,62,70.5,13.5,0,6,0,0,0
2020-09-29,78,56,67,10.4,0,2,0,0,0
2020-09-30,71,60,65.5,9.3,0,1,0.13,0,0
2020-10-01,74,45,59.5,3.7,5,0,0.44,0,0
2020-10-02,61,45,53,-2.3,12,0,0.05,0,0
2020-10-03,65,36,50.5,-4.4,14,0,0,0,0
2020-10-04,64,34,49,-5.5,16,0,0,0,0
2020-10-05,64,43,53.5,-0.6,11,0,0,0,0
2020-10-06,66,44,55,1.3,10,0,0,0,0
2020-10-07,69,48,58.5,5.3,6,0,0,0,0
2020-10-08,58,49,53.5,0.7,11,0,0,0,0
2020-10-09,59,32,45.5,-6.9,19,0,0,0,0
2020-10-10,77,41,59,7,6,0,0,0,0
2020-10-11,72,48,60,8.4,5,0,0,0,0
2020-10-12,51,36,43.5,-7.7,21,0,0,0,0
2020-10-13,52,45,48.5,-2.4,16,0,1.3,0,0
2020-10-14,67,45,56,5.5,9,0,0,0,0
2020-10-15,73,37,55,4.9,10,0,0,0,0
2020-10-16,67,52,59.5,9.8,5,0,0.01,0,0
2020-10-17,55,42,48.5,-0.8,16,0,1.72,0,0
2020-10-18,58,26,42,-7,23,0,0,0,0
2020-10-19,61,30,45.5,-3.1,19,0,0,0,0
2020-10-20,65,45,55,6.8,10,0,0,0,0
2020-10-21,58,52,55,7.1,10,0,0,0,0
2020-10-22,66,44,55,7.5,10,0,0.04,0,0
2020-10-23,61,53,57,9.8,8,0,0,0,0
2020-10-24,66,53,59.5,12.7,5,0,0,0,0
2020-10-25,59,29,44,-2.5,21,0,0,0,0
2020-10-26,44,31,37.5,-8.6,27,0,0.05,0,0
2020-10-27,52,43,47.5,1.7,17,0,0.1,0,0
2020-10-28,46,40,43,-2.4,22,0,0.03,0,0
2020-10-29,46,37,41.5,-3.6,23,0,0.21,0,0
2020-10-30,44,28,36,-8.8,29,0,0.64,T,0
2020-10-31,44,15,29.5,-14.9,35,0,0,0,0
2021-03-01,43,35,39,9.4,26,0,0.39,0,4
2021-03-02,39,7,23,-6.9,42,0,0,0,4
2021-03-03,42,16,29,-1.2,36,0,0,0,3
2021-03-04,37,28,32.5,2.1,32,0,0,0,3
2021-03-05,29,18,23.5,-7.2,41,0,0,0,3
2021-03-06,32,13,22.5,-8.5,42,0,0,0,3
2021-03-07,35,11,23,-8.3,42,0,0,0,2
2021-03-08,39,14,26.5,-5.1,38,0,0,0,2
2021-03-09,55,24,39.5,7.6,25,0,0,0,T
2021-03-10,47,22,34.5,2.3,30,0,0,0,T
2021-03-11,67,28,47.5,15,17,0,0,0,T
2021-03-12,60,43,51.5,18.7,13,0,0,0,T
2021-03-13,53,28,40.5,7.3,24,0,0,0,T
2021-03-14,42,19,30.5,-3,34,0,0,0,T
2021-03-15,26,12,19,-14.8,46,0,0,0,T
2021-03-16,37,7,22,-12.1,43,0,0,0,T
2021-03-17,53,18,35.5,1,29,0,0,0,T
2021-03-18,50,27,38.5,3.7,26,0,0.36,0,0
2021-03-19,43,24,33.5,-1.6,31,0,0.02,0,0
2021-03-20,54,17,35.5,0,29,0,0,0,0
2021-03-21,62,22,42,6.2,23,0,0,0,0
2021-03-22,61,22,41.5,5.3,23,0,0,0,0
2021-03-23,64,24,44,7.4,21,0,0,0,0
2021-03-24,57,30,43.5,6.6,21,0,0,0,0
2021-03-25,58,43,50.5,13.2,14,0,0.1,0,0
2021-03-26,72,45,58.5,20.8,6,0,0.17,0,0
2021-03-27,71,42,56.5,18.5,8,0,0,0,0
2021-03-28,45,40,42.5,4.1,22,0,0.92,0,0
2021-03-29,48,39,43.5,4.7,21,0,0.21,0,0
2021-03-30,52,24,38,-1.2,27,0,0,0,0
2021-03-31,65,36,50.5,10.9,14,0,0,0,0
2021-04-01,64,38,51,11,14,0,0.47,0,0
2021-04-02,44,25,34.5,-5.9,30,0,0.05,T,0
2021-04-03,48,20,34,-6.8,31,0,0,0,0
2021-04-04,57,20,38.5,-2.7,26,0,0,0,0
2021-04-05,55,43,49,7.4,16,0,0,0,0
2021-04-06,61,38,49.5,7.5,15,0,0,0,0
2021-04-07,59,33,46,3.6,19,0,0,0,0
2021-04-08,59,44,51.5,8.6,13,0,0,0,0
2021-04-09,65,34,49.5,6.2,15,0,0,0,0
2021-04-10,75,36,55.5,11.8,9,0,0,0,0
2021-04-11,69,44,56.5,12.4,8,0,0,0,0
2021-04-12,51,38,44.5,0,20,0,0,0,0
2021-04-13,64,35,49.5,4.6,15,0,0,0,0
2021-04-14,61,40,50.5,5.2,14,0,0,0,0
2021-04-15,52,39,45.5,-0.2,19,0,0,0,0
2021-04-16,45,32,38.5,-7.6,26,0,0.78,T,0
2021-04-17,46,35,40.5,-6,24,0,0,0,0
